"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"bitcoins","bitcoin","ENG","se gasta 10.000 dólares en comprar bitcoins. Como prevé que con el","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-19/defcon-2020-hackers-bitcoins-ciberseguridad_2717656/","Wednesday, 19 August 2020","tecnologia","68","69"
"bitrate","bitrate","ENG","de bits de vídeo —'bitrate'— es de hasta 100","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-18/gopro-camara-modular-china-rival-insta360_2708424/","Tuesday, 18 August 2020","tecnologia","505","506"
"black","black","ENG","las preferentes, las 'tarjetas black', la burbuja inmobiliaria…","elpais","https://elpais.com/especiales/2020/caso-bankia/","Saturday, 29 August 2020","economia","26","27"
"black","black","ENG","El hombre de las tarjetas 'black'.. . CAPÍTULO 3 |","elpais","https://elpais.com/especiales/2020/caso-bankia/","Saturday, 29 August 2020","economia","297","298"
"black & white","black & white","ENG","esta temporada.. . El binomio black & white es uno de los más profesionales","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-19/destitucion-cayetana-alvarez-de-toledo-looks_2718379/","Wednesday, 19 August 2020","moda","503","506"
"black and white","black and white","ENG","se decantó por una creación 'black and white' de entramado geométrico y corte","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-19/el-estilo-de-laura-vecino_2535975/","Wednesday, 19 August 2020","moda","364","367"
"black spot","black spot","ENG","conocido como mancha negra o citrus black spot), que en su mayoría","efe","https://www.efeagro.com/noticia/hongos-bacterias-cochinillas-pesadillas-productores-citricolas/","Sunday, 23 August 2020","medio ambiente","182","184"
"black terrorist","black terrorist","ENG",". La historia de ese 'black terrorist' en los años setenta y","elpais","https://elpais.com/cultura/2020-08-18/un-escoces-de-la-fai.html","Tuesday, 18 August 2020","cultura","705","707"
"black-hole","black-hole","ENG","'—' 'kamikaze, black-hole', piscinas infantiles, de","elpais","https://elpais.com/elviajero/2020/08/13/actualidad/1597339610_846485.html","Wednesday, 19 August 2020","portada","1545","1548"
"black-hole","black-hole","ENG","'—' 'kamikaze, black-hole', piscinas infantiles, de","elpais","https://elviajero.elpais.com/elviajero/2020/08/13/actualidad/1597339610_846485.html","Tuesday, 18 August 2020","portada","1545","1548"
"blazer","blazer","ENG",", delgado y con un 'blazer' cruzado. Matteo Messina Denaro","elpais","https://elpais.com/internacional/2020-08-01/la-ballena-blanca-de-la-cosa-nostra.html","Saturday, 01 August 2020","portada","350","351"
"blazer","blazer","ENG","de su campaña, una 'blazer' negra y zapatillas deportivas,","elpais","https://elpais.com/revista-de-verano/2020-08-26/cita-en-san-luis-con-los-mccloskey.html","Thursday, 27 August 2020","portada","1716","1717"
"blazer oversize","blazer oversize","ENG","compuesto por falda blanca moteada, blazer oversize y tacones es perfecto para salir","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-19/destitucion-cayetana-alvarez-de-toledo-looks_2718379/","Wednesday, 19 August 2020","moda","252","254"
"blend","blend","ENG","la bodega homónima, un 'blend' de monastrell, fogoneu,","eldiario","https://www.eldiario.es/consumoclaro/beber/sol-playa-son-principales-regiones-vineras-baleares_1_6182193.html","Saturday, 29 August 2020","portada","1023","1024"
"blended city","blended city","ENG","Clark, su concepto de 'blended city' parecía sugerente, pero solo","lavanguardia","https://www.lavanguardia.com/cultura/20200802/482625467199/barcelona-covid-19-blended-city-greg-clark-ciudad-mixta-teletrabajo.html","Sunday, 02 August 2020","portada","146","148"
"blended city","blended city","ENG","el concepto en boga de 'blended city', es decir, la","lavanguardia","https://www.lavanguardia.com/cultura/20200802/482625467199/barcelona-covid-19-blended-city-greg-clark-ciudad-mixta-teletrabajo.html","Sunday, 02 August 2020","portada","95","97"
"blind items","blind item","ENG","las publicaciones digitales, los 'blind items' suponen una puerta a la","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-01/escandalos-rodajes-historias-de-cine_2630364/","Saturday, 01 August 2020","cultura","235","237"
"blistering","blistering","ENG","las tandas largas y el 'blistering' observado, comportamiento que podría","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-08-01/f1-carlos-sainz-mclaren-gp-gran-bretana_2702435/","Saturday, 01 August 2020","deporte","750","751"
"blistering","blistering","ENG","ayudó a evitar episodios de 'blistering' y el 'graining'","elmundo","https://www.elmundo.es/deportes/formula-1/2020/08/07/5f2d7fb821efa034688b45c2.html","Friday, 07 August 2020","portada","382","383"
"blockbuster","blockbuster","ENG","ya triunfaban las secuelas de los blockbuster de Hollywood. Películas dirigidas principalmente","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-16/2004-el-dcodigo-da-vinci-dan-brown_2662740/","Sunday, 16 August 2020","cultura","1804","1805"
"blockbuster","blockbuster","ENG",", de Christopher Nolan, el blockbuster llamado a salvar los cines mundiales","lavanguardia","https://www.lavanguardia.com/cine/20200818/482872461881/padre-no-hay-mas-que-uno-2-otras-peliculas-mas-vistas-verano.html","Tuesday, 18 August 2020","cultura","116","117"
"blockbuster","blockbuster","ENG",".  Película Cuatro 22:00 El blockbuster: Y de repente tú  ","lavanguardia","https://www.lavanguardia.com/television/20200801/482621894907/programacion-tv-television-que-ver-hoy-abado-1-agosto-cine-series-entretenimiento-video-seo-ext.html","Saturday, 01 August 2020","television","235","236"
"blockbuster","blockbuster","ENG","muy rentable cuando alcanzan algún 'blockbuster'. Peterson, desde su","elpais","https://retina.elpais.com/retina/2020/08/17/innovacion/1597688152_293666.html","Monday, 17 August 2020","portada","1313","1314"
"blockbuster","blockbuster","ENG","que no participa de un 'blockbuster' sigue siendo mundialmente famoso,","lavanguardia","https://www.lavanguardia.com/gente/20200829/483144059228/macaulay-culkin-40-anos-solo-en-casa.html","Saturday, 29 August 2020","portada","630","631"
"blockbuster","blockbuster","ENG",".. . Película Cuatro 22:00 El blockbuster: Ted II. . A pesar","lavanguardia","https://www.lavanguardia.com/television/20200815/482843584375/programacion-tv-que-ver-hoy-sabado-15-agosto-television-video-seo-ext.html","Saturday, 15 August 2020","television","200","201"
"blockbuster","blockbuster","ENG","contrario a esa otra idea de blockbuster que agolpa a gente en la","elpais","https://elpais.com/cultura/2020/08/18/babelia/1597766337_224336.html","Friday, 21 August 2020","portada","737","738"
"blockbuster","blockbuster","ENG","de serie B y el 'blockbuster'. . El realizador barcelonés Jaume","eldiario","https://www.eldiario.es/cultura/cine/treinta-anos-testigo-accidental-discreto-encanto-thrillers-ferroviarios_1_6173839.html","Saturday, 29 August 2020","portada","1282","1283"
"blockbuster","blockbuster","ENG","este periodista. Ni siquiera otros blockbuster como 'El señor de los","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-09/1998-el-ano-en-el-que-todo-el-mundo-vio-titanic-y-espana-iba_2656308/","Sunday, 09 August 2020","cultura","812","813"
"blockbuster","blockbuster","ENG","las imágenes pretendidamente apabullantes del 'blockbuster' digitalísimo.. . Quizá lo","eldiario","https://www.eldiario.es/cultura/cine/treinta-anos-testigo-accidental-discreto-encanto-thrillers-ferroviarios_1_6173839.html","Saturday, 29 August 2020","portada","1453","1454"
"blockbuster","blockbuster","ENG","porque la película no es un blockbuster. Esto es algo que va","abc","https://www.abc.es/play/cine/noticias/abci-juan-diego-botto-salas-cine-no-deben-solo-lugar-donde-ultima-pelicula-marvel-202008290040_noticia.html","Saturday, 29 August 2020","cultura","511","512"
"blockbuster","blockbuster","ENG","que esperaban agarrarse a los ‘blockbuster’ para intentar recuperarse del parón","lavanguardia","https://www.lavanguardia.com/cine/20200807/482697143181/cines-espanoles-acusan-disney-enganar-publico-mulan-coronavirus.html","Friday, 07 August 2020","cultura","153","154"
"blockbuster","blockbuster","ENG","que esperaban agarrarse a los 'blockbuster' para intentar recuperarse del parón","elmundo","https://www.elmundo.es/cultura/cine/2020/08/07/5f2d5482fc6c835c058b458a.html","Friday, 07 August 2020","cultura","169","170"
"blockbuster","blockbuster","ENG","solo sobre el nacimiento del 'blockbuster' sino sobre la paradoja de","elpais","https://elpais.com/elpais/2020/08/12/icon/1597226860_606355.html","Wednesday, 12 August 2020","portada","700","701"
"blockbusters","blockbuster","ENG","casa de papel' hasta 'blockbusters' hollywoodienses como 'Assassin’s","elpais","https://elpais.com/elpais/2020/08/24/eps/1598265917_261648.html","Saturday, 29 August 2020","portada","177","178"
"blockchain","blockchain","ENG",", el 5G y la blockchain o el big data y el","lavanguardia","https://www.lavanguardia.com/tecnologia/20200808/482697474203/educacion-invisible-era-coronavirus.html","Saturday, 08 August 2020","tecnologia","384","385"
"blockchain","blockchain","ENG","a los tours virtuales y al blockchain, las transacciones inmobiliarias serán cuestión","abc","https://www.abc.es/economia/abci-cinco-claves-sobre-vivienda-y-empresas-tecnologicas-202008140212_noticia.html","Friday, 14 August 2020","economia","506","507"
"blockchain","blockchain","ENG","'big data' y 'blockchain,' los usuarios pueden contar","elpais","https://elpais.com/economia/2020/08/03/actualidad/1596482486_794593.html","Tuesday, 04 August 2020","portada","871","872"
"blockchain","blockchain","ENG","big data, así como el blockchain y la inteligencia artificial.. . ","elpais","https://elpais.com/economia/2020-08-15/unicornios-con-las-alas-cortadas.html","Saturday, 15 August 2020","economia","1167","1168"
"blockchain","blockchain","ENG","-commerce', el 'blockchain,' el 'cloud computing","lavanguardia","https://www.lavanguardia.com/economia/20200829/483143681197/digitalizacion-y-activos-intangibles.html","Saturday, 29 August 2020","portada","220","221"
"blockchain","blockchain","ENG","cosas, el Big Data y blockchain, los cuales ponen a la","elpais","https://elpais.com/economia/2020/08/06/actualidad/1596674123_740618.html","Saturday, 08 August 2020","portada","211","212"
"blu-ray","blu-ray","ENG",". Algo similar ocurre con el Blu-ray: el formato lanzado en 2006","elpais","https://elpais.com/television/2020-08-22/como-sobrevivira-el-dvd-en-la-era-del-streaming.html","Saturday, 22 August 2020","portada","507","510"
"blue","blue","ENG","  La final tenía color 'blue' hasta la mala suerte de","elmundo","https://www.elmundo.es/deportes/futbol/premier-league/2020/08/01/5f25c47721efa0dd4b8b45bc.html","Saturday, 01 August 2020","portada","525","526"
"blue","blue","ENG","último servicio para la causa 'blue', entró en su lugar","lavanguardia","https://www.lavanguardia.com/deportes/futbol/20200801/482625077716/arsenal-chelsea-fa-cup-final-resumen.html","Saturday, 01 August 2020","portada","422","423"
"blue","blue","ENG","el mercado libre (o 'blue' ) bajó un 6%","elpais","https://elpais.com/economia/2020-08-04/argentina-anuncia-un-acuerdo-sobre-la-deuda-con-sus-principales-acreedores.html","Tuesday, 04 August 2020","portada","1006","1007"
"blue chips","blue chip","ENG","% para arriba junto con 'blue chips' como Inditex (+4,76%","elconfidencial","https://www.elconfidencial.com/mercados/2020-08-11/ibex-recupera-asia-wall-street-subidas-bolsa_2710579/","Tuesday, 11 August 2020","economia","233","235"
"blue chips","blue chip","ENG","divisas emergentes son precisamente tres 'blue chips': BBVA, Santander y","elconfidencial","https://www.elconfidencial.com/mercados/2020-08-31/divisas-emergentes-ibex-35-empresas-coronavirus_2719175/","Monday, 31 August 2020","economia","821","823"
"blue chips","blue chip","ENG","Ibex 35, sobre todo 'blue chips' como el Santander, BBVA","elconfidencial","https://www.elconfidencial.com/mercados/2020-08-31/divisas-emergentes-ibex-35-empresas-coronavirus_2719175/","Monday, 31 August 2020","economia","109","111"
"blue chips","blue chip","ENG",". . Otro caso entre los 'blue chips' del Ibex 35 es Telefónica","elconfidencial","https://www.elconfidencial.com/mercados/2020-08-31/divisas-emergentes-ibex-35-empresas-coronavirus_2719175/","Monday, 31 August 2020","economia","1188","1190"
"blue collar","blue collar","ENG","su atractivo a los Demócratas ‘blue collar’”, pronosticó Fleischer.","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-28/estados-unidos-steve-bannon-donald-trump_2727339/","Friday, 28 August 2020","internacional","1192","1194"
"blue collar","blue collar","ENG","su atractivo a los Demócratas ‘blue collar’”, pronosticó Fleischer.","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-29/estados-unidos-steve-bannon-donald-trump_2727339/","Saturday, 29 August 2020","internacional","1191","1193"
"blue collars","blue collar","ENG","Trataría de atraer a los 'blue collars', a los votantes más","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-28/estados-unidos-steve-bannon-donald-trump_2727339/","Friday, 28 August 2020","internacional","308","310"
"blue collars","blue collar","ENG","Trataría de atraer a los 'blue collars', a los votantes más","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-29/estados-unidos-steve-bannon-donald-trump_2727339/","Saturday, 29 August 2020","internacional","307","309"
"blue jean","blue jean","ENG","que 142 años después su 'blue jean' iba a ser la prenda","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-14/el-truco-definitivo-para-lavar-tus-vaqueros-y-que-te-duren-para-siempre_1042151/","Friday, 14 August 2020","moda","73","75"
"blue tack","blue tack","ENG","agridulce pero con crescendo fue 'Blue tack,' al estilo Kinks,","lavanguardia","https://www.lavanguardia.com/musica/20200817/482868146707/els-pets-pedralbes.html","Monday, 17 August 2020","portada","371","373"
"blue-on-blue","blue-on-blue","ENG",", lo que se denomina “blue-on-blue”.. . Desde el punto","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-31/mar-egeo-arsenal-turquia-grecia-conflicto_2728563/","Monday, 31 August 2020","tecnologia","285","290"
"bluegrass","bluegras","ENG","del rockabilly de The Distributors al bluegrass y el ragtime de The Swindlers","elmundo","https://www.elmundo.es/cultura/musica/2020/08/24/5f4371d0fc6c8300158b45d4.html","Monday, 24 August 2020","cultura","375","376"
