"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"casting","casting","ENG","Iberia.. . La inscripción al casting ya está abierta en la web","20minutos","https://www.20minutos.es/noticia/4266741/0/tienes-de-8-a-12-anos-y-te-gusta-cocinar-masterchef-junior-abre-el-casting-de-su-octava-temporada/","Friday, 22 May 2020",,,
"casting","casting","ENG","justo esta semana ha cerrado su casting habría contado con el hijo del","eldiario","https://vertele.eldiario.es/noticias/Willy-Barcenas-MasterChef-Celebrity-TVE_0_2229077131.html","Wednesday, 06 May 2020",,,
"casting","casting","ENG",", al poco de desvelarse el casting completo de la quinta edición de","eldiario","https://vertele.eldiario.es/noticias/Los-Papeles-de-Willy-Barcenas-Mail-De-la-productora-MasterChef-TVE_0_2229377085.html","Thursday, 07 May 2020",,,
"casting","casting","ENG",", evidentemente formó parte del casting y lo tuvo que pasar","20minutos","https://www.20minutos.es/noticia/4254511/0/masterchef-8-desmiente-palabras-saray-falso-colectivo-casting-todos/","Monday, 11 May 2020",,,
"casting","casting","ENG",", no. El casting de MasterChef Celebrity 5","20minutos","https://www.20minutos.es/noticia/4250993/0/willy-barcenas-correo-masterchef-celebrity-productora-ocurrido/","Friday, 08 May 2020",,,
"casting","casting","ENG","más se habían equivocado en el casting y hasta se disculparon con el","eldiario","https://vertele.eldiario.es/noticias/Masterchef-expulso-Saray-verguenza-haberla_0_2228477183.html","Tuesday, 05 May 2020",,,
"casting","casting","ENG",", pues fue seleccionada en el casting con tan solo 13 años.","elpais","https://elpais.com/gente/2020-05-18/sophie-turner-embarazo-y-un-largo-descanso-un-ano-despues-de-juego-de-tronos.html","Monday, 18 May 2020",,,
"casting","casting","ENG","MasterChef Celebrity 5 cierra su casting: los 16 nuevos famosos que","eldiario","https://vertele.eldiario.es/noticias/MasterChef-Celebrity-5-Casting-completo-concursantes-famosos-TVE_0_2229077105.html","Wednesday, 06 May 2020",,,
"casting","casting","ENG","MasterChef Junior abre el casting de su octava temporada. El","20minutos","https://www.20minutos.es/noticia/4266741/0/tienes-de-8-a-12-anos-y-te-gusta-cocinar-masterchef-junior-abre-el-casting-de-su-octava-temporada/","Friday, 22 May 2020",,,
"casting","casting","ENG",", remarca. En un casting llamamos a mucha gente y luego","eldiario","https://vertele.eldiario.es/noticias/Los-Papeles-de-Willy-Barcenas-Mail-De-la-productora-MasterChef-TVE_0_2229377085.html","Thursday, 07 May 2020",,,
"casting online","casting online","ENG","segunda vuelta, ha habido un casting online en el que los requisitos para","20minutos","https://www.20minutos.es/gonzoo/noticia/4258877/0/tres-series-adolescentes-de-las-que-aprender-mas-de-una-leccion-y-que-esperan-nueva-temporada/","Monday, 18 May 2020",,,
"castings","casting","ENG","rodajes, lanzamientos, reuniones y castings, el permanecer encerrados en su","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-05-25/los-javis-casa-cuarentena-ambrossi-calvo-ikea-decoracion_2606544/","Monday, 25 May 2020",,,
"castings","casting","ENG","Semanas después de haber hecho los castings, él ya sabía desde el","eldiario","https://vertele.eldiario.es/noticias/willy-barcenas-masterchef-celebrity-mail-resumen-polemica_0_2229677025.html","Friday, 08 May 2020",,,
"castings","casting","ENG","tan pronto?. . En los castings finales, estábamos en el hotel","eldiario","https://vertele.eldiario.es/noticias/Bruno-OT-2020-entrevista-expulsado-Maialen-Fugitivos-finalistas_0_2235676431.html","Thursday, 28 May 2020",,,
"castings","casting","ENG","carrera. Hace muchísimos castings y la llaman de pocos","elpais","https://elpais.com/gente/2020-05-15/la-saga-de-los-flores-25-anos-sin-la-faraona.html","Friday, 15 May 2020",,,
"castings","casting","ENG","cuando la animaron a apuntarse a castings: Con siete años hacía","20minutos","https://www.20minutos.es/noticia/4268265/0/paula-usero-amar-es-para-siempre-luisita-ha-hecho-deje-ser-invisible/","Sunday, 24 May 2020",,,
"castings","casting","ENG","De forma que pasó los dos castings y empezó sus clases de preparación","eldiario","https://vertele.eldiario.es/noticias/Willy-Barcenas-MasterChef-Celebrity-TVE_0_2229077131.html","Wednesday, 06 May 2020",,,
"castings","casting","ENG","el programa ya ha abierto los castings para encontrar a los nuevos aprendices","20minutos","https://www.20minutos.es/noticia/4251570/0/maestros-de-la-costura-renueva-por-una-cuarta-temporada-y-abre-su-casting-para-encontrar-nuevos-aprendices/","Friday, 08 May 2020",,,
"castings","casting","ENG","es otro más de los muchos castings que realiza cada año para ","eldiario","https://vertele.eldiario.es/noticias/willy-barcenas-masterchef-celebrity-mail-resumen-polemica_0_2229677025.html","Friday, 08 May 2020",,,
"castings","casting","ENG","explicando que desconoce cómo funcionan los castings: Willy no está acostumbrado","eldiario","https://vertele.eldiario.es/noticias/willy-barcenas-masterchef-celebrity-mail-resumen-polemica_0_2229677025.html","Friday, 08 May 2020",,,
"castings","casting","ENG","secundaria querían ir a presentarse a castings y conseguir un trabajo y ya","eldiario","https://www.eldiario.es/cultura/pelicula-Fama-viva-aniversario_0_1026098383.html","Monday, 11 May 2020",,,
"casual friday","casual friday","ENG","las profesiones permiten un permanente casual friday, así que no hace","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-05-13/sandalias-planas-comodas-tendencia_2583723/","Wednesday, 13 May 2020",,,
"catch","catch","ENG","y de lucha libre («catch»). Bernard Ruiz-","abc","https://www.abc.es/play/television/noticias/abci-ministerio-tiempo-picasso-y-tele-boda-princesa-margarita-pasion-bonanza-202005261824_noticia.html","Tuesday, 26 May 2020",,,
"Catering","catering","ENG","varitas de merluza. - Catering: La empresa Mediterránea elabora","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG","visita presencial por un servicio de catering en cuanto a las comidas y","eldiario","https://www.eldiario.es/murcia/cAMPOS_0_1022598066.html","Saturday, 02 May 2020 06:00:00 +0200",,,
"catering","catering","ENG","y poder ofrecer el servicio de catering a empleados. Además estamos mejorando","abc","https://www.abc.es/economia/abci-digitalizacion-catering-esta-servida-202005200205_noticia.html","Wednesday, 20 May 2020",,,
"catering","catering","ENG","ya se había servido el catering y era relativamente escaso","elconfidencial","https://blogs.elconfidencial.com/espana/el-confidente/2020-05-01/escaso-catering-congreso_2575208/","Friday, 01 May 2020 05:00:00 +0200",,,
"catering","catering","ENG"," y directora de su propio catering que ha tenido que reestructurar de","elpais","https://elpais.com/gente/2020-05-26/los-cocineros-se-quitan-las-chaquetillas-y-piden-un-salvavidas.html","Tuesday, 26 May 2020",,,
"catering","catering","ENG",", contarán con un servicio de catering y atención sanitaria.. . María","elpais","https://elpais.com/sociedad/2020-05-31/mi-hijo-iba-a-su-lado-en-el-avion-lloro-de-impotencia-por-la-irresponsabilidad.html","Sunday, 31 May 2020",,,
"catering","catering","ENG",", elaborados por empresas de catering o por sus familias tras","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG",", figuración, menores), catering y posproducción.. . Se podrán","abc","https://www.abc.es/cultura/abci-estas-normas-seguir-rodajes-bibliotecas-museos-y-espectaculos-fase-1-desescalada-202005091731_noticia.html","Saturday, 09 May 2020",,,
"catering","catering","ENG",", ha simplificado el servicio de catering a bordo y desinfectará todos los","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-05/klm-reanuda-rutas-madrid-barcelona-seis-europeas_2580364/","Tuesday, 05 May 2020",,,
"catering","catering","ENG",", Madrid asumía un nuevo catering e Iglesias se apuntaba el","elconfidencial","https://www.elconfidencial.com/espana/2020-05-14/mocion-censura-duplex-ayuso-envenena-relacion-pp-ciudadanos_2594104/","Thursday, 14 May 2020",,,
"catering","catering","ENG",".. . Fincas, hoteles, catering, audiovisuales, moda nupcial,","abc","https://www.abc.es/familia/parejas/abci-profesionales-bodas-unen-para-hacer-frente-pandemia-desde-sector-202005081205_noticia.html","Friday, 08 May 2020",,,
"catering","catering","ENG","de servicios e infraestructuras ( catering, limpieza, residuos,","elpais","https://elpais.com/espana/2020-05-09/asi-se-monto-en-29-horas-el-hospital-milagro-de-ifema.html","Sunday, 10 May 2020",,,
"catering","catering","ENG","empresas, así como a numerosos catering de eventos empresariales. Intentamos","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/catering-ecologico-dieta-empresas-empleados-bra_2613316/","Thursday, 28 May 2020",,,
"catering","catering","ENG","evento conjunto. Llevar músicos, catering y repartir los pocos beneficios que","elpais","https://elpais.com/espana/madrid/2020-05-26/salvador-y-los-40-vendedores-de-humo-la-historia-de-los-falsos-cursos-de-auxiliar-de-enfermeria.html","Tuesday, 26 May 2020",,,
"catering","catering","ENG","intentos para contratar a empresas de catering, pero no pudimos contar con","abc","https://www.abc.es/espana/madrid/abci-nuevos-menus-equilibrados-comunidad-madrid-llegaran-8200-ninos-202005160147_noticia.html","Saturday, 16 May 2020",,,
"catering","catering","ENG","la empresa Jacaranda y tienen un catering social. Hay avances, muchos","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2020-05-31/por-que-tres-decadas-despues-el-poligono-sur-es-aun-el-barrio-mas-pobre-de-espana_2617492/","Sunday, 31 May 2020",,,
"catering","catering","ENG","opta por el sistema de catering. En Europa, países","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG","otros sectores, la industria del catering ha sufrido de lleno el impacto","abc","https://www.abc.es/economia/abci-digitalizacion-catering-esta-servida-202005200205_noticia.html","Wednesday, 20 May 2020",,,
"catering","catering","ENG","se iba a hacer cargo del catering, aseguró con tono vehemente","elpais","https://elpais.com/espana/madrid/2020-05-26/salvador-y-los-40-vendedores-de-humo-la-historia-de-los-falsos-cursos-de-auxiliar-de-enfermeria.html","Tuesday, 26 May 2020",,,
"catering","catering","ENG","se ofrecerá un servicio limitado de catering con bebidas y aperitivos preenvasados,","20minutos","https://www.20minutos.es/noticia/4254967/0/ryanair-reanudara-el-40-de-sus-vuelos-el-1-de-julio-y-realizara-controles-de-temperatura-a-los-pasajeros/","Tuesday, 12 May 2020",,,
"catering","catering","ENG","terapia ocupacional, apoyo psicológico, catering, lavandería, y por supuesto","eldiario","https://www.eldiario.es/eldiarioex/Unidas-Extremadura-propone-mayores-hogares_0_1032397774.html","Sunday, 31 May 2020",,,
"catering","catering","ENG",") mantuvieron el servicio de catering. - Menores con beca","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG",". Las comidas las sirve el catering de José Andrés a través del","eldiario","https://www.eldiario.es/economia/medicalizados-Madrid-Room-Mate-desconcertados_0_1026798320.html","Wednesday, 13 May 2020",,,
"catering","catering","ENG","cargo de las empresas de catering homologadas que sirven normalmente en","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"Catering","catering","ENG","Catering ecológico para mejorar la dieta","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/catering-ecologico-dieta-empresas-empleados-bra_2613316/","Thursday, 28 May 2020",,,
"catering","catering","ENG","cheques o los servicios de catering.. . ¿Cómo han","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG","comida que les llega del catering del colegio y la madre","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"catering","catering","ENG","comida sana en el catering.. . El fundador de","20minutos","https://www.20minutos.es/noticia/4250141/0/el-padre-angel-aclara-el-contenido-de-la-carta-enviada-a-iglesias-y-susanna-griso-le-defiende-le-queremos-mucho/","Thursday, 07 May 2020",,,
"catering","catering","ENG","con las decenas de empresas de catering que prestan el servicio en los","elpais","https://elpais.com/espana/madrid/2020-05-04/los-ninos-vulnerables-en-madrid-comeran-pizza-durante-mas-de-tres-meses.html","Monday, 04 May 2020",,,
"catering","catering","ENG","elaboradas por trece empresas de «catering especializadas» de la Asociación Food","abc","https://www.abc.es/espana/madrid/abci-nuevos-menus-equilibrados-comunidad-madrid-llegaran-8200-ninos-202005160147_noticia.html","Saturday, 16 May 2020",,,
"catering","catering","ENG","elaborar sus menús para comedores y catering de empresas procede de los pequeños","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/catering-ecologico-dieta-empresas-empleados-bra_2613316/","Thursday, 28 May 2020",,,
"catering","catering","ENG","empresa Grupo Konecta quien asumió el catering. En Semana Santa se hizo","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2020-05-31/por-que-tres-decadas-despues-el-poligono-sur-es-aun-el-barrio-mas-pobre-de-espana_2617492/","Sunday, 31 May 2020",,,
"catering","catering","ENG","en esas comunidades son empresas de catering escolar las que hacen los repartos","elpais","https://elpais.com/espana/madrid/2020-05-05/ayuso-descarto-platanos-gratis-para-los-menus-escolares-de-telepizza-y-rodilla.html","Tuesday, 05 May 2020",,,
"catering","catering","ENG","encargó de contratar la comida del catering y le dijo a ella que","elpais","https://elpais.com/espana/madrid/2020-05-26/salvador-y-los-40-vendedores-de-humo-la-historia-de-los-falsos-cursos-de-auxiliar-de-enfermeria.html","Tuesday, 26 May 2020",,,
"catering","catering","ENG","ha eliminado servicios como el catering.. . En este sentido","elpais","https://elpais.com/economia/2020-05-11/varios-pasajeros-de-un-vuelo-de-madrid-a-canarias-se-quejan-de-que-el-avion-iba-casi-lleno.html","Monday, 11 May 2020",,,
"catering","catering","ENG","ha simplificado el servicio de catering a bordo y desinfectará todos","20minutos","https://www.20minutos.es/noticia/4248466/0/las-aerolineas-se-niegan-a-dejar-asientos-vacios-en-los-vuelos/","Wednesday, 06 May 2020",,,
"catering","catering","ENG","La digitalización del catering está servida. Economía La digitalización","abc","https://www.abc.es/economia/abci-digitalizacion-catering-esta-servida-202005200205_noticia.html","Wednesday, 20 May 2020",,,
