"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"big data","big data","ENG","mediante una traducción automática de ida y vuelta. Donde el texto original decía 'big data', el sistema lo traduce a otra lengua, y luego de vuelta al","elpais","https://elpais.com/revista-de-verano/2021-08-20/una-estafa-de-patas-cortas.html","Friday, 20 August 2021","portada","318","320"
"big data","big data","ENG","""Ya no se hacen como en mi época y ahora que estoy en 'big data' esto era un verdadero reto. Quise hacer el código de la moneda de","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-27/ayusocoin-comunidad-criptomoneda-pelotazo-invento_3250522/","Friday, 27 August 2021","tecnologia","1173","1175"
"big data","big data","ENG","Antonio Romero, dos empresarios vinculados en Madrid al 'marketing' y el 'big data', que pese a no haber degustado nunca el caviar antes de aterrizar en","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2021-08-09/caviar-beluga-riofrio-lujo-biologia-esturion_3220463/","Monday, 09 August 2021","espana","2512","2514"
"big data","big data","ENG","estudio del suelo en laboratorio que detalla las características de la zona. El ‘big data’ o el internet de las cosas (IoT) son algunas de las tecnologías","elconfidencial","https://www.elconfidencial.com/vivienda/2021-08-24/campo-golf-lafinca-pozuelo-bra_3245598/","Tuesday, 24 August 2021","economia","182","184"
"Big Data","big data","ENG","China ve en el Big Data del automóvil una amenaza para su seguridad. Ante el temor de ser espiada,","elmundo","https://www.elmundo.es/motor/2021/08/24/6123cf47fc6c835b5c8b465e.html","Tuesday, 24 August 2021","motor","4","6"
"big data","big data","ENG","Un sistema de riego con agua reutilizada y basado en el IoT y el ‘big data’ optimiza el consumo energético del campo y lo hace sostenible Esta tecnología asimismo cuenta","elconfidencial","https://www.elconfidencial.com/vivienda/2021-08-24/campo-golf-lafinca-pozuelo-bra_3245598/","Tuesday, 24 August 2021","economia","662","664"
"big data","big data","ENG","el consumo energético del campo y lo hace sostenible Esta tecnología asimismo cuenta con ‘big data’ para controlar los tiempos de activación de cada aspersor, cuyo objetivo reside en","elconfidencial","https://www.elconfidencial.com/vivienda/2021-08-24/campo-golf-lafinca-pozuelo-bra_3245598/","Tuesday, 24 August 2021","economia","681","683"
"big data","big data","ENG","el centro de innovación digital deportivo más relevante a nivel mundial, vía contenidos, big data y de producción audiovisual.. . - Barça Innovation Hub: plataforma de impulso de","elconfidencial","https://www.elconfidencial.com/deportes/futbol/2021-08-13/bartomeu-laporta-fc-barcelona-crisis-messi_3231870/","Friday, 13 August 2021","deporte","1227","1229"
"Big Data","big data","ENG","El 'Big Data' ha hablado: la Liga es la competición más 'intensa' del mundo","elmundo","https://www.elmundo.es/deportes/futbol/primera-division/2021/08/19/60c775aafc6c83246f8b45a4.html","Thursday, 19 August 2021","deporte","2","4"
"Big Data","big data","ENG","nutrición 'foodtech' que permite medir el rendimiento nutricional de los deportistas mediante 'Big Data'. Esta innovación gastronómica que también han incorporado otros clubes de LaLiga, se","20minutos","https://www.20minutos.es/deportes/noticia/4792034/0/el-granada-cf-ofrecera-a-la-aficion-el-nuevo-menu-de-alto-rendimiento-de-sus-futbolistas/","Friday, 13 August 2021","deporte","42","44"
"big data","big data","ENG","está más cerca de terminar que de empezar.. . P. Utiliza hace años 'big data' en su estrategia deportiva. Ponga un ejemplo para profanos.. . R. Empezamos","elpais","https://elpais.com/revista-de-verano/2021-08-02/carolina-marin-nadie-es-menos-fuerte-por-tener-un-problema-mental.html","Monday, 02 August 2021","deporte","867","869"
"Big Data","big data","ENG","una generación más joven, y lo hizo al centrar sus propuestas en torno al Big Data. Basta con echar hoy un vistazo a las alfombras rojas para descubrir que las","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-19/chanel-se-adapta-a-jovenes-conjunto-tweed-aspiracionalidad_3226567/","Thursday, 19 August 2021","moda","474","476"
"big tech","big tech","ENG","España. Mientras esto ocurría, a su vez, las principales empresas del 'big tech' como Amazon, Microsoft, Apple o Google han duplicado beneficios con el '","eldiario","https://www.eldiario.es/opinion/tribuna-abierta/glovo-involucion-social-via-evolucion-tecnologica_129_8223921.html","Tuesday, 17 August 2021","portada","2142","2144"
"big tech","big tech","ENG","que la tarjeta de crédito, no tardó en convertirse en una de las 'big tech' australianas. En los últimos cursos ha vivido en los últimos años su particular","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-04/square-jack-dorsey-afterpay-credito-consumo_3215428/","Wednesday, 04 August 2021","tecnologia","235","237"
"big tech","big tech","ENG","cotizan las principales tecnológicas del país, ha subido un 1,33%, con 'big tech' como Alibaba (3,48%), Meituan (6,48%) o Tencent","elconfidencial","https://www.elconfidencial.com/mercados/2021-08-31/pulso-xi-jinping-tecnologicas_3260866/","Tuesday, 31 August 2021","economia","151","153"
"big tech","big tech","ENG","calor y no tanto en la velocidad.. . A pesar de que las 'big tech' se hayan subido la manga de la camisa y hayan mostrado un biceps enorme","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-09/procesadores-moviles-google-pixel-6_3215124/","Monday, 09 August 2021","tecnologia","1233","1235"
"Big three","big three","ENG","palabras. Durante el juego, le lanzaron los nombres de los tenistas del 'Big three' ante los que tuvo respuestas muy diferentes. Al aparecer la palabra Federer,","20minutos","https://www.20minutos.es/deportes/noticia/4800976/0/critica-eugenie-bouchard-novak-djokovic-lloron-tenis/","Wednesday, 25 August 2021","deporte","175","177"
"bigger than life","bigger than life","ENG","revelan las imágenes, la sutileza brilla por su asencia y todo resulta tan ‘bigger than life’ como la vida del propio Hearst.. . La disputa con ‘Kane’","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/ocio/2021-08-14/william-randolph-hearst-castillo-legado-aniversario_3227051/","Saturday, 14 August 2021","moda","597","600"
"biker","biker","ENG","talla de los atletas no se ha reducido: deportistas de élite como el 'biker' Daniel Dehrs, medalla de plata en Tokio, han participado en las competiciones","elpais","https://elpais.com/revista-de-verano/2021-08-08/o-marisquino-un-fin-de-semana-de-arte-y-deporte-urbano-con-atletas-olimpicos.html","Sunday, 08 August 2021","cultura","181","182"
"biker shorts","biker short","ENG","de sus clases de SoulCycle. El que ahora no solo haya mallas, sino biker shorts, haría a Blair Waldorf, la reina de las medias de colores, desmayarse","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-09/gossip-girl-regreso-looks_3192763/","Monday, 09 August 2021","moda","445","447"
"biker shorts","biker short","ENG","bandana y un cárdigan de punto con estampado de rombos en diferentes colores con unos biker shorts fucsia efecto 'cut-out', a juego con las sandalias, de","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-22/dua-lipa-estilo-looks-centennial_3241606/","Sunday, 22 August 2021","moda","464","466"
"binary digit","binary digit","ENG","Qué es?. . Los ordenadores que manejamos habitualmente utilizan 'bits' ( 'binary digit' ', ' o dígito binario) para almacenar información. El 'bit","elpais","https://elpais.com/icon/cultura/2021-08-24/superordenadores-robots-sexuales-turismo-espacial-muchos-de-los-inventos-que-definiran-el-futuro-estan-hoy-con-nosotros.html","Tuesday, 24 August 2021","portada","1219","1221"
"binkies","binky","ENG","como hurones y elefantes también realizan FRAP. El comportamiento a veces se llama ""binkies"" en conejos y se cree que es una expresión de entusiasmo, según un","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2021-08-15/el-motivo-perros-gatos-corren-sin-motivo_2993916/","Sunday, 15 August 2021","gente","430","431"
"biofeedback","biofeedback","ENG","de todas las funciones implicadas en el movimiento mediante estudios físicos o test de 'biofeedback' , así pues, con la ayuda de un entrenador se podría ganar un","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","452","453"
"biohacker","biohacker","ENG","Branson o el supercoach y escritor Tony Robbins.. . ¿Cómo puedo ser un biohacker?. . Isaac García, mánager del área fitness & salud de Puente Romano Resort","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","365","366"
"biohacker","biohacker","ENG","estás exactamente”'.. . Por otro lado, Rich Lee es un 'biohacker' que hace modificaciones extremas en el cuerpo: en sus dedos tiene imanes y","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","1042","1043"
"biohacker","biohacker","ENG","podría llegar a perder la vida.. . BBC. . Si quieres ser un 'biohacker', debes saber previamente cuál es el límite para modificar de tu cuerpo,","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","1123","1124"
"biohackers","biohacker","ENG",", pero ¿de qué va esta corriente que está relacionada con los ''biohackers'' ?. . Para empezar, el 'biohacking' es una tendencia científica","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","104","105"
"biohackers","biohacker","ENG","extraño este concepto, debes saber que Michael Jackson fue uno de los primeros 'biohackers' famosos que empleaba cámaras de oxígeno para vivir durante más tiempo y con una","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","315","316"
"biohackers","biohacker","ENG","en su cuerpo para adquirir un sexto sentido con el fin de que otros 'biohackers' puedan aprovechar su cuerpo en un futuro.. . BBC. . Otros casos de","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","907","908"
"biohacking","biohacking","ENG","Ciencia y tecnología: la revolución del 'biohacking' para transformar nuestros cuerpos mediante chips. Hasta hace poco, cuando pensábamos en","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","8","9"
"biohacking","biohacking","ENG","relacionada con los ''biohackers'' ?. . Para empezar, el 'biohacking' es una tendencia científica que nace a partir del movimiento transhumanismo que consiste en","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","114","115"
"biohacking","biohacking","ENG","nos vamos a transformar en ‘superhumanos’? A pesar de que el 'biohacking' puede generar cierto debate, estos hackers de la anatomía emplean la ingeniería genética","20minutos","https://www.20minutos.es/tecnologia/actualidad/ciencia-y-tecnologia-la-revolucion-del-biohacking-para-transformar-nuestros-cuerpos-mediante-chips-4783496/","Tuesday, 03 August 2021","tecnologia","267","268"
"biopic","biopic","ENG","EEUU CINE - Jennifer Hudson reina en el estreno del ""biopic"" sobre Aretha Franklin. La cantante y actriz estadounidense Jennifer Hudson asiste al estreno","efe","https://www.efe.com/efe/espana/cultura/jennifer-hudson-reina-en-el-estreno-del-biopic-sobre-aretha-franklin/10005-4604483","Monday, 09 August 2021","espana","11","12"
"biopic","biopic","ENG","lo que se contaba en la película 'Straight Outta Compton', el 'biopic' sobre N.W.A., el grupo que propulsó a Dr. Dre a la estratosfera","elpais","https://elpais.com/revista-de-verano/2021-08-30/el-rapero-que-prefirio-el-silencio.html","Monday, 30 August 2021","cultura","379","380"
"biopic","biopic","ENG","escogido por el guionista Steven Knight '(Peaky Blinders)' para ambientar este biopic que, como ya hiciera Larraín en 'Jackie,' donde Natalie Portman interpretaba","20minutos","https://www.20minutos.es/cinemania/noticias/kristen-stewart-lady-di-primer-trailer-spencer-4802405/","Thursday, 26 August 2021","portada","149","150"
"biopic","biopic","ENG","Cumberbatch tendrá a Nick Cave, Olivia Colman y Taika Waititi en su biopic del artista Louis Wain. 'The Electrical Life of Louis Wain,' el","20minutos","https://www.20minutos.es/cinemania/noticias/benedict-cumberbatch-tendra-a-nick-cave-olivia-colman-y-taika-waititi-en-louis-wain-4804605/","Monday, 30 August 2021","portada","13","14"
"biopic","biopic","ENG","Netflix como 'Rebel Moon,' la cual dirigirá Zack Snyder, o el biopic de John Lennon y Yoko Ono que prepara Jean-Marc Vallée para Universal Pictures","20minutos","https://www.20minutos.es/cinemania/noticias/superdetective-hollywood-4-sigue-adelante-netflix-4799450/","Monday, 23 August 2021","portada","411","412"
"biopic","biopic","ENG","directamente, aterrizasen en un hotel de lujo en su retorno al rodaje del 'biopic' de Elvis. “El doble rasero es impactante: no debería ser de","elpais","https://elpais.com/gente/2021-08-20/hong-kong-permite-que-nicole-kidman-se-salte-la-cuarentena-y-otros-famosos-con-privilegios-covid.html","Friday, 20 August 2021","gente","452","453"
