borrowing,lang,context,newspaper,url,date,section,start_token,end_token
hashtag,ENG,"será campeón.  Bajo el hashtag #ikercampeao, los seguidores de todo",abc,https://www.abc.es/deportes/futbol/abci-regreso-inminente-casillas-202007131129_noticia.html,2020-07-13 00:00:00+00:00,deporte,205,206
hashtag,ENG,"siete millones de mensajes con el hashtag #no_ejecutéis, en persa, la",abc,https://www.abc.es/internacional/abci-fuerte-campana-online-lleva-justicia-iran-revisar-pena-muerte-tres-jovenes-manifestantes-202007170212_noticia.html,2020-07-17 00:00:00+00:00,portada,102,103
hashtag,ENG,"similar, bautizada con el hashtag #YesWeWork (Sí, trabajamos",elconfidencial,https://www.elconfidencial.com/mundo/europa/2020-07-02/italia-empresas-virus-confinamiento_2663608/,2020-07-02 00:00:00+00:00,internacional,,
hashtag,ENG,sin ninguna explicación más que el hashtag.  Cindy Crawford no ha,abc,https://www.abc.es/familia/mujeres/abci-challenge-accepted-reto-viral-solo-para-mujeres-202007281830_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,334,335
hashtag,ENG,sus preguntas usando en redes el hashtag #ForoABCEconomíaSostenible  Economía Streaming Sigue aquí,abc,https://www.abc.es/economia/abci-sigue-aqui-directo-foro-abc-sobre-economia-sostenible-202007281108_noticia.html,2020-07-28 00:00:00+00:00,economia,34,35
hashtag,ENG,sus preguntas usando en redes el hashtag #ForoABCEconomíaSostenible ABC  ABC realiza este,abc,https://www.abc.es/economia/abci-sigue-aqui-directo-foro-abc-sobre-economia-sostenible-202007281108_noticia.html,2020-07-28 00:00:00+00:00,economia,72,73
hashtag,ENG,"sus seguidores han recuperado el 'hashtag ""#FreeBritney"".'  ",20minutos,https://www.20minutos.es/noticia/4328013/0/los-seguidores-de-britney-spears-preocupados-por-los-mensajes-ocultos-de-la-cantante-en-sus-publicaciones/,2020-07-17 00:00:00+00:00,portada,150,151
hashtag,ENG,"tendencia en la red social el hashtag 'Juana Rivas', debido",20minutos,https://www.20minutos.es/noticia/4337904/0/montero-maria-salmeron-juana-rivas/,2020-07-28 00:00:00+00:00,espana,388,389
hashtag,ENG,transporte urbano.  Bajo los hashtag #AdivinaLaEstación y #juegosmetro cada pocos días,20minutos,https://www.20minutos.es/gonzoo/noticia/4323499/0/los-jeroglificos-del-metro-de-madrid-que-estan-enganchando-a-los-viajeros/,2020-07-14 00:00:00+00:00,estilo de vida,151,152
hashtag,ENG,"Usarán otra frase, otro 'hashtag'. Es gente entrenada para",elpais,https://elpais.com/tecnologia/2020-07-23/los-reyes-de-la-conspiracion-por-que-es-dificil-echar-al-misterioso-movimiento-qanon-de-las-redes.html,2020-07-23 00:00:00+00:00,portada,1752,1753
hashtag,ENG,"y negro, etiquetarla bajo el hashtag #ChallengeAccepted y nominar a otras mujeres",abc,https://www.abc.es/familia/mujeres/abci-challenge-accepted-reto-viral-solo-para-mujeres-202007281830_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,152,153
hashtag,ENG,7 millones de mensajes con el hashtag en farsi #no_ejecutéis. Irán ejecutó,abc,https://www.abc.es/internacional/abci-iran-ejecuta-acusado-espiar-suleimani-para-estados-unidos-israel-202007210229_noticia.html,2020-07-21 00:00:00+00:00,internacional,546,547
hashtag,ENG,a los iraníes. Un 'hashtag' de Twitter que pedía el,lavanguardia,https://www.lavanguardia.com/internacional/20200721/482453450370/iran-ejecuta-a-un-preso-por-vender-informacion-sobre-suleimani.html,2020-07-21 00:00:00+00:00,portada,160,161
hashtag,ENG,atleta contestó a Abascal y el hashtag del partido #GaliciaEsVerde. Pero respondió,elconfidencial,https://www.elconfidencial.com/deportes/atletismo/2020-07-03/ana-peleteiro-santiago-abascal-vox-critica-elecciones_2667183/,2020-07-03 00:00:00+00:00,deporte,,
hashtag,ENG,cantante ha querido compartir varios 'hashtag' con un mensaje claro:,20minutos,https://www.20minutos.es/noticia/4331346/0/amaia-montero-publica-una-imagen-con-una-mascara-antigas-para-concienciar-sobre-el-coronavirus/,2020-07-21 00:00:00+00:00,portada,152,153
hashtag,ENG,conocido chiste) y un 'hashtag' que ha logrado que muchos,20minutos,https://www.20minutos.es/noticia/4337613/0/el-mensaje-optimista-de-dani-rovira-en-su-ultima-imagen-siempre-fuerte/,2020-07-28 00:00:00+00:00,gente,280,281
hashtag,ENG,de comentarios ligados a este 'hashtag' en persa y en inglés,lavanguardia,https://www.lavanguardia.com/internacional/20200716/482330188974/condenados-muerte-tres-jovenes-iranies-protesta-gasolina.html,2020-07-16 00:00:00+00:00,portada,379,380
hashtag,ENG,de derechos humanos han utilizado otro hashtag para esta problemática (#İstanbulSözleşmesiYaşatır),elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-31/reto-women-supporting-women-instagram_2701624/,2020-07-31 00:00:00+00:00,gente,373,374
hashtag,ENG,de la Corporación a través del hashtag #RTVEdetodosydenadie ha cristalizado en una petición,eldiario,https://vertele.eldiario.es/noticias/rtve-tve-jefes-informativos-adhieren-comunicado-contra-enric-hernandez_0_2246475369.html,2020-07-03 00:00:00+00:00,television,,
hashtag,ENG,Ecosexualidad' o 'Chúpame el hashtag' ). «Hay momentos,elmundo,https://www.elmundo.es/papel/historias/2020/07/22/5f17220dfc6c83296b8b45d5.html,2020-07-22 00:00:00+00:00,portada,1001,1002
hashtag,ENG,En cada mensaje se incluye el hashtag #XMAP que da acceso a la,lavanguardia,https://www.lavanguardia.com/cultura/20200713/482266001364/arte-cielo-migracion-andujar.html,2020-07-13 00:00:00+00:00,cultura,1083,1084
hashtag,ENG,en la red junto al citado hashtag. El mensaje fue escrito el,20minutos,https://www.20minutos.es/noticia/4322348/0/hija-policia-asesinado-criticada-hashtag/,2020-07-13 00:00:00+00:00,internacional,127,128
hashtag,ENG,en las redes sociales con el hashtag en farsi #no_ejecutéis. «Hemos,abc,https://www.abc.es/internacional/abci-iran-suspende-pena-muerte-para-tres-manifestantes-tras-presion-redes-sociales-202007201141_noticia.html,2020-07-20 00:00:00+00:00,internacional,152,153
hashtag,ENG,en las redes sociales: el hashtag #breakuphair (#PeloDeRuptura) muestra miles,abc,https://www.abc.es/bienestar/psicologia-sexo/psicologia/abci-cortamos-pelo-tras-ruptura-202007150356_noticia.html,2020-07-15 00:00:00+00:00,portada,151,152
hashtag,ENG,en los entrenamientos y un 'hashtag' que lo unía todo:,elpais,https://elpais.com/deportes/2020-07-12/otro-jaque-a-la-gimnasia.html,2020-07-12 00:00:00+00:00,portada,516,517
hashtag,ENG,En Twitter puedes seguirnos con el hashtag #EFEentretenimiento.,elmundo,https://www.elmundo.es/cultura/cine/2020/07/24/5f1a0adf21efa0177d8b45b1.html,2020-07-24 00:00:00+00:00,portada,696,697
hashtag,ENG,esta noticia o a través del hashtag #EDAlvarez20m,20minutos,https://www.20minutos.es/noticia/4336386/0/encuentro-digital-nacho-alvarez/,2020-07-27 00:00:00+00:00,portada,356,357
hashtag,ENG,fue el primero en introducir el hashtag #QuédateEnCasa en España. El humorista,20minutos,https://www.20minutos.es/noticia/4327613/0/criticas-contra-cremades-por-subir-a-instastories-varios-videos-en-el-funeral-de-estado-por-las-victimas-del-covid-19/,2020-07-17 00:00:00+00:00,television,377,378
hashtag,ENG,la audiencia. Bajo el 'hashtag' que se utilizó para comentar,20minutos,https://www.20minutos.es/noticia/4336242/0/redes-estallan-hormigas-blancas-ana-obregon-buitres/,2020-07-27 00:00:00+00:00,portada,312,313
hashtag,ENG,la cumbre europea. El ‘hashtag’ #Swexit se convirtió en tendencia,elconfidencial,https://www.elconfidencial.com/mundo/europa/2020-07-24/frugales-nordicos-socialistas-suecia-dinamarca-finlandia_2693488/,2020-07-24 00:00:00+00:00,internacional,516,517
hashtag,ENG,los usuarios de Twitter crearon el hashtag #wheresghislaine (¿Dónde está Ghislaine,abc,https://www.abc.es/estilo/gente/abci-detienen-ghislaine-maxwell-socia-jeffrey-epstein-implicacion-caso-202007021607_noticia.html,2020-07-02 00:00:00+00:00,estilo de vida,,
hashtag,ENG,mensajes de Twitter con el 'hashtag' #Cuéntalo compartidos por 154.764 usuarios,eldiario,https://www.eldiario.es/tecnologia/antifeminismo-twitter-intensa-campana-victimista-alineada-valores-neoliberales-racistas_129_6115182.html,2020-07-20 00:00:00+00:00,tecnologia,924,925
hashtag,ENG,parte de la tarde veían el hashtag #yoinviertoenbolsa como trending topic. Ese,elconfidencial,https://www.elconfidencial.com/mercados/2020-07-04/el-dia-que-la-inversion-fue-tendencia-en-twitter_2667696/,2020-07-04 00:00:00+00:00,economia,,
hashtag,ENG,Pedimos que la gente utilice el hashtag #CulturaSegura y presione a las administraciones,lavanguardia,https://www.lavanguardia.com/cultura/20200718/482348968006/afectacion-restricciones-cultura-medidas-generalitat.html,2020-07-18 00:00:00+00:00,cultura,711,712
hashtag,ENG,podrá seguir por twitter con el hashtag #ABCFundsSocietyLIVE. Esta sesión será válida,abc,https://www.abc.es/economia/abci-tiempos-coronavirus-debate-sobre-inversion-responsable-llega-foros-abc-y-funds-society-202007090215_noticia.html,2020-07-09 00:00:00+00:00,economia,,
hashtag,ENG,por la tarde los dos hashtag del boicot habían desaparecido y,elpais,https://elpais.com/internacional/2020-07-10/los-halagos-del-presidente-de-goya-foods-a-trump-desatan-un-boicoteo-contra-la-empresa-de-alimentacion-hispana.html,2020-07-10 00:00:00+00:00,portada,,
hashtag,ENG,preguntas para los ponenetes usando el hashtag #ForoABCEconomíaSostenible.,abc,https://www.abc.es/economia/abci-sigue-aqui-directo-foro-abc-sobre-economia-sostenible-202007281108_noticia.html,2020-07-28 00:00:00+00:00,economia,291,292
hashtag,ENG,RNE se han unido bajo el hashtag #RTVEdetodosydenadie.. . Una iniciativa espontánea,eldiario,https://vertele.eldiario.es/noticias/trabajadores-periodistas-RTVE-hashtag-RTVEdetodosydenadie-protestas_0_2245875419.html,2020-07-01 00:00:00+00:00,television,,
hashtag,ENG,se extendían a lo largo del hashtag y resumen bien el razonamiento de,elconfidencial,https://www.elconfidencial.com/mercados/2020-07-04/el-dia-que-la-inversion-fue-tendencia-en-twitter_2667696/,2020-07-04 00:00:00+00:00,economia,,
hashtag,ENG,se unen a través de un hashtag . Y mucho más si esa,lavanguardia,https://www.lavanguardia.com/internacional/20200716/482330188974/condenados-muerte-tres-jovenes-iranies-protesta-gasolina.html,2020-07-16 00:00:00+00:00,portada,35,36
hashtag,ENG,subido la imagen con el hashtag  tbt ,20minutos,https://www.20minutos.es/noticia/4313082/0/amaia-montero-presume-de-cuerpo-con-un-seductor-posado-en-instagram/,2020-07-03 00:00:00+00:00,gente,,
hashtag,ENG,sus seguidores gritan online bajo el hashtag #FreeBritney.,abc,https://www.abc.es/estilo/gente/abci-lucha-britney-spears-para-liberarse-yugo-padres-202007260942_noticia.html,2020-07-26 00:00:00+00:00,estilo de vida,963,964
hashtag,ENG,unen a través de un 'hashtag'. Y mucho más si,lavanguardia,https://www.lavanguardia.com/internacional/20200716/482330188974/condenados-muerte-tres-jovenes-iranies-protesta-gasolina.html,2020-07-16 00:00:00+00:00,portada,75,76
hashtag,ENG,y se ha extendido el hashtag #DalasIsOverParty que criticaban al polémico,20minutos,https://www.20minutos.es/gonzoo/noticia/4312067/0/dalas-critica-duramente-rubius-supuesta-forma-ligar-discotecas-acosador/,2020-07-02 00:00:00+00:00,portada,,
hashtags,ENG,  Twitter no promoverá sus 'hashtags' ni sus cuentas y prohibirá,elpais,https://elpais.com/tecnologia/2020-07-23/los-reyes-de-la-conspiracion-por-que-es-dificil-echar-al-misterioso-movimiento-qanon-de-las-redes.html,2020-07-23 00:00:00+00:00,portada,1545,1546
hashtags,ENG,", con casi 2 millones de hashtags. Este cóctel se prepara con",abc,https://www.abc.es/viajar/gastronomia/abci-como-surgio-mojito-sangria-o-tonic-tres-cocteles-mas-populares-instagram-202007150215_noticia.html,2020-07-15 00:00:00+00:00,estilo de vida,1076,1077
hashtags,ENG,", con más de 772 mil hashtags. El Elaborado con ginebra,",abc,https://www.abc.es/viajar/gastronomia/abci-como-surgio-mojito-sangria-o-tonic-tres-cocteles-mas-populares-instagram-202007150215_noticia.html,2020-07-15 00:00:00+00:00,estilo de vida,2204,2205
hashtags,ENG,". Suma un total de 211.313 hashtags. Su belleza reside, además",20minutos,https://www.20minutos.es/noticia/4339478/0/descubre-10-playas-populares-instagram-tres-ibiza/,2020-07-29 00:00:00+00:00,portada,268,269
hashtags,ENG,9 10  Barceloneta - 922.388 hashtags La que años atrás fue una,abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,59,60
hashtags,ENG,ahora ha cogido mucha fuerza y hashtags.  Entre un bob y,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-29/corte-de-pelo-mas-pedido-peluqueria-instagram-mounir_2687215/,2020-07-29 00:00:00+00:00,moda,173,174
hashtags,ENG,"Cala Bassa, Ibiza - 65.013 hashtags Considerada una de las playas más",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,1338,1339
hashtags,ENG,"cena, junto a los 'hashtags' ""Con mucho amor""",20minutos,https://www.20minutos.es/noticia/4330079/0/jose-antonio-aviles-confirma-relacion-bailarin-rafa-ramirez-camino-amor/,2020-07-20 00:00:00+00:00,gente,192,193
hashtags,ENG,"d’en Bossa, Ibiza - 138.720 hashtags Es la playa más larga de",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,469,470
hashtags,ENG,"de baby boomer), dos hashtags que hacen referencia a su edad",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/vestido-rosa-zara-influencer-madura-mas-de-50_2695000/,2020-07-27 00:00:00+00:00,moda,237,238
hashtags,ENG,"de Ibiza, con unos 138.720 hashtags en Instagram. Esta famosa isla",20minutos,https://www.20minutos.es/noticia/4339478/0/descubre-10-playas-populares-instagram-tres-ibiza/,2020-07-29 00:00:00+00:00,portada,311,312
hashtags,ENG,"de Meca, Cádiz - 62.793 hashtags Durante el verano esta playa es",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,1498,1499
hashtags,ENG,"de Palma, Mallorca - 82.246 hashtags Por su cercanía con el centro",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,1154,1155
hashtags,ENG,diez playas de España con más hashtags en Instagram De la Barceloneta,abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,7,8
hashtags,ENG,"en Ibiza tiene más de 61.024 hashtags en Instagram, por lo que",20minutos,https://www.20minutos.es/noticia/4339478/0/descubre-10-playas-populares-instagram-tres-ibiza/,2020-07-29 00:00:00+00:00,portada,728,729
hashtags,ENG,"en las redes sociales con los hashtags #laculturaessegura y #culturasegura, para dejar",lavanguardia,https://www.lavanguardia.com/participacion/debates/20200724/482475310998/debate-seguridad-cultura-pandemia-covid-19-crisis-sector.html,2020-07-24 00:00:00+00:00,cultura,207,208
hashtags,ENG,enfermedad mediante el uso de los hashtags #WorldBrainDay y #WBD2020.  (,efe,https://www.efesalud.com/dia-mundial-cerebro-parkinson/,2020-07-22 00:00:00+00:00,salud,756,757
hashtags,ENG,"Es Trenc, Mallorca - 110.171 hashtags Son muchos los que la consideran",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,609,610
hashtags,ENG,"Inglés, Gran Canaria - 211.313 hashtags Con kilómetros de arena de la",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,299,300
hashtags,ENG,"La Malagueta, Málaga - 101.797 hashtags A tan solo 10 minutos a",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,934,935
hashtags,ENG,"las Américas, Tenerife - 104.555 hashtags Esta playa situada al sur de",abc,https://www.abc.es/viajar/playas/abci-diez-playas-espana-mas-hashtags-instagram-202007280123_noticia.html,2020-07-28 00:00:00+00:00,estilo de vida,774,775
hashtags,ENG,"lugar, ya que suma 62.793 hashtags. Es otra de las zonas",20minutos,https://www.20minutos.es/noticia/4339478/0/descubre-10-playas-populares-instagram-tres-ibiza/,2020-07-29 00:00:00+00:00,portada,699,700
hashtags,ENG,"Moscow Mule, con casi 800.000 hashtags. Este cóctel, considerado un",abc,https://www.abc.es/viajar/gastronomia/abci-como-surgio-mojito-sangria-o-tonic-tres-cocteles-mas-populares-instagram-202007150215_noticia.html,2020-07-15 00:00:00+00:00,estilo de vida,1985,1986
hashtags,ENG,por el cierre  Los 'hashtags' comenzaron a circular el viernes,lavanguardia,https://www.lavanguardia.com/cultura/20200719/482382040138/cultura-reivindica-nits-del-forum-laculturaessegura.html,2020-07-19 00:00:00+00:00,cultura,213,214
hashtags,ENG,"que ha acompañado con varios 'hashtags' como #amamesinmodales, #todopasaporalgo o",20minutos,https://www.20minutos.es/noticia/4337680/0/raquel-bollo-da-la-bienvenida-a-su-segunda-nieta/,2020-07-28 00:00:00+00:00,gente,289,290
hashtags,ENG,"red social un total de 82.246 hashtags. Su paseo marítimo, las",20minutos,https://www.20minutos.es/noticia/4339478/0/descubre-10-playas-populares-instagram-tres-ibiza/,2020-07-29 00:00:00+00:00,portada,569,570
hashtags,ENG,"se han visto inundadas con los hashtags #laculturaessegura y #culturasegura, con los",lavanguardia,https://www.lavanguardia.com/cultura/20200719/482406983835/colau-torra-grec-cierre-cultural.html,2020-07-19 00:00:00+00:00,portada,318,319
